phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
2.0,"Active, not recruiting",EFO_0000181,head and neck squamous cell carcinoma,CHEMBL4303187,SETANAXIB,NOX4,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL23,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL23,
2.0,Recruiting,MONDO_0018965,Alport syndrome,CHEMBL4297744,ELX-02,RPL23,
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL26,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL26,
2.0,Completed,MONDO_0009061,cystic fibrosis,CHEMBL4297744,ELX-02,RPL26,
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL378544,VINBLASTINE SULFATE,TUBB3,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL1742994,BRENTUXIMAB VEDOTIN,TUBB3,
4.0,,EFO_0000228,adenocarcinoma,CHEMBL3545252,DOCETAXEL,TUBB3,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O
4.0,,EFO_0000228,adenocarcinoma,CHEMBL92,DOCETAXEL ANHYDROUS,TUBB3,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
4.0,,EFO_0000305,breast carcinoma,CHEMBL1743082,TRASTUZUMAB EMTANSINE,TUBB3,
4.0,,EFO_0000313,carcinoma,CHEMBL428647,PACLITAXEL,TUBB3,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1201752,IXABEPILONE,TUBB3,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1683544,ERIBULIN MESYLATE,TUBB3,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL1683590,ERIBULIN,TUBB3,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C
4.0,,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL3301582,POLATUZUMAB VEDOTIN,TUBB3,
4.0,,EFO_0000616,neoplasm,CHEMBL553025,VINORELBINE,TUBB3,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
4.0,,EFO_0000616,neoplasm,CHEMBL4297841,TISOTUMAB VEDOTIN,TUBB3,
4.0,,EFO_0000616,neoplasm,CHEMBL1201748,CABAZITAXEL,TUBB3,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
4.0,,EFO_0000616,neoplasm,CHEMBL4298209,BELANTAMAB MAFODOTIN,TUBB3,
4.0,,EFO_0000616,neoplasm,CHEMBL90555,VINCRISTINE,TUBB3,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0000616,neoplasm,CHEMBL3301589,ENFORTUMAB VEDOTIN,TUBB3,
4.0,,EFO_0000616,neoplasm,CHEMBL159,VINBLASTINE,TUBB3,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0004274,gout,CHEMBL107,COLCHICINE,TUBB3,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
4.0,,EFO_1001100,peritoneal neoplasm,CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,TUBB3,
3.0,Completed,EFO_0000096,neoplasm of mature B-cells,CHEMBL501867,VINCRISTINE SULFATE,TUBB3,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL2110725,VINFLUNINE,TUBB3,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL4279455,LAROTAXEL,TUBB3,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
3.0,Completed,EFO_0000183,Hodgkins lymphoma,CHEMBL538943,VINORELBINE TARTRATE,TUBB3,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O
3.0,,EFO_0000616,neoplasm,CHEMBL2108628,PACLITAXEL POLIGLUMEX,TUBB3,
3.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL1096380,PLINABULIN,TUBB3,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O
3.0,"Active, not recruiting",EFO_0003060,non-small cell lung carcinoma,CHEMBL4298098,TUSAMITAMAB RAVTANSINE,TUBB3,
3.0,Completed,EFO_0000691,sarcoma,CHEMBL572284,OMBRABULIN,TUBB3,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO
3.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297441,PACLITAXEL DOCOSAHEXAENOIC ACID,TUBB3,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1
3.0,Recruiting,EFO_0003060,non-small cell lung carcinoma,CHEMBL3990032,TELISOTUZUMAB VEDOTIN,TUBB3,
3.0,Completed,EFO_1001100,peritoneal neoplasm,CHEMBL94657,PATUPILONE,TUBB3,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1
3.0,Withdrawn,MONDO_0002108,thyroid cancer,CHEMBL1206232,FOSBRETABULIN,TUBB3,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O
2.0,Unknown status,EFO_0000182,hepatocellular carcinoma,CHEMBL4297440,T-900607,TUBB3,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL1089636,ANG1005,TUBB3,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
2.0,Completed,EFO_0000565,leukemia,CHEMBL1743037,LORVOTUZUMAB MERTANSINE,TUBB3,
2.0,Completed,EFO_0000565,leukemia,CHEMBL39541,DOLASTATIN-10,TUBB3,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
2.0,Completed,EFO_0000616,neoplasm,CHEMBL289351,FOSBRETABULIN DISODIUM,TUBB3,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+]
2.0,Unknown status,EFO_0000588,mesothelioma,CHEMBL2107759,MILATAXEL,TUBB3,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C
2.0,Terminated,EFO_0000503,gastric adenocarcinoma,CHEMBL4298045,INDUSATUMAB VEDOTIN,TUBB3,
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL2304041,SAGOPILONE,TUBB3,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL492399,VERUBULIN,TUBB3,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1
2.0,Terminated,EFO_0000756,melanoma,CHEMBL1743028,GLEMBATUMUMAB VEDOTIN,TUBB3,
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL4594455,AGS-16C3F,TUBB3,
2.0,Withdrawn,EFO_0000616,neoplasm,CHEMBL4297892,ANVATABART OPADOTIN,TUBB3,
2.0,Completed,EFO_0000621,neuroblastoma,CHEMBL20684,ABT-751,TUBB3,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
2.0,Terminated,EFO_0001378,multiple myeloma,CHEMBL552212,LEXIBULIN,TUBB3,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1
2.0,Completed,EFO_0000691,sarcoma,CHEMBL3989512,SOBLIDOTIN,TUBB3,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297268,BMS-275183,TUBB3,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
2.0,Recruiting,EFO_0003869,breast neoplasm,CHEMBL4298101,LADIRATUZUMAB VEDOTIN,TUBB3,
2.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297296,KOS-1584,TUBB3,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1
2.0,Completed,EFO_1001901,neuroendocrine neoplasm,CHEMBL2105643,FOSBRETABULIN TROMETHAMINE,TUBB3,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O.NC(CO)(CO)CO
2.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL4297636,PLOCABULIN,TUBB3,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O
2.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL96172,EPOTHILONE D,TUBB3,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1
2.0,Completed,HP_0100543,Cognitive impairment,CHEMBL2103826,DAVUNETIDE,TUBB3,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O
2.0,Completed,MONDO_0007254,breast cancer,CHEMBL4297736,PRALUZATAMAB RAVTANSINE,TUBB3,
2.0,Terminated,MONDO_0008170,ovarian cancer,CHEMBL4297938,LIFASTUZUMAB VEDOTIN,TUBB3,
1.0,Completed,EFO_0000095,chronic lymphocytic leukemia,CHEMBL3301585,PINATUZUMAB VEDOTIN,TUBB3,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL4297935,RG-7841,TUBB3,
1.0,Unknown status,EFO_0000616,neoplasm,CHEMBL49642,INDIBULIN,TUBB3,O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12
1.0,Completed,EFO_0001663,prostate carcinoma,CHEMBL2109574,ASG-5ME,TUBB3,
1.0,Terminated,EFO_0001378,multiple myeloma,CHEMBL4297859,AZINTUXIZUMAB VEDOTIN,TUBB3,
1.0,Completed,EFO_0002618,pancreatic carcinoma,CHEMBL3545372,SOFITUZUMAB VEDOTIN,TUBB3,
1.0,Completed,MONDO_0004992,cancer,CHEMBL2103852,CROLIBULIN,TUBB3,COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC
1.0,Terminated,MONDO_0004992,cancer,CHEMBL4650293,APRUTUMAB IXADOTIN,TUBB3,
1.0,Completed,MONDO_0008315,prostate cancer,CHEMBL3833306,VANDORTUZUMAB VEDOTIN,TUBB3,
4.0,,EFO_0000616,neoplasm,CHEMBL1201438,ALDESLEUKIN,IL2RB,
4.0,,EFO_0000616,neoplasm,CHEMBL1201550,DENILEUKIN DIFTITOX,IL2RB,
4.0,,EFO_0000540,immune system disease,CHEMBL866,MYCOPHENOLIC ACID,IMPDH2,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
4.0,,EFO_0000616,neoplasm,CHEMBL727,THIOGUANINE,IMPDH2,Nc1nc2[nH]cnc2c(=S)[nH]1
4.0,,MONDO_0005301,multiple sclerosis,CHEMBL2106643,MYCOPHENOLATE SODIUM,IMPDH2,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+]
3.0,Completed,EFO_0000182,hepatocellular carcinoma,CHEMBL1456,MYCOPHENOLATE MOFETIL,IMPDH2,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
3.0,Completed,EFO_0000685,rheumatoid arthritis,CHEMBL245019,MIZORIBINE,IMPDH2,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O
2.0,Terminated,EFO_0002618,pancreatic carcinoma,CHEMBL3349001,AVN-944,IMPDH2,CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL5,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL5,
2.0,Terminated,MONDO_0016239,cystinosis,CHEMBL4297744,ELX-02,RPL5,
4.0,,EFO_0000096,neoplasm of mature B-cells,CHEMBL3545068,COPANLISIB HYDROCHLORIDE,PIK3CA,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21.Cl.Cl
4.0,,EFO_0000305,breast carcinoma,CHEMBL2396661,ALPELISIB,PIK3CA,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
4.0,,EFO_0000616,neoplasm,CHEMBL3218576,COPANLISIB,PIK3CA,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21
3.0,Completed,EFO_0000544,infection,CHEMBL1879463,DACTOLISIB,PIK3CA,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
3.0,"Active, not recruiting",EFO_0006859,head and neck malignant neoplasia,CHEMBL2017974,BUPARLISIB,PIK3CA,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1
3.0,Terminated,MONDO_0007254,breast cancer,CHEMBL2387080,TASELISIB,PIK3CA,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1
3.0,Recruiting,MONDO_0007254,breast cancer,CHEMBL4650215,INAVOLISIB,PIK3CA,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O
3.0,Recruiting,MONDO_0007254,breast cancer,CHEMBL592445,GEDATOLISIB,PIK3CA,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1
2.0,Terminated,EFO_0000181,head and neck squamous cell carcinoma,CHEMBL2326966,SF-1126,PIK3CA,N=C(N)NCCC[C@H](NC(=O)CCC(=O)OC[N+]1(c2cc(=O)c3cccc(-c4ccccc4)c3o2)CCOCC1)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)[O-]
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL3813842,PAXALISIB,PIK3CA,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL411907,SONOLISIB,PIK3CA,C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C
2.0,Completed,EFO_0000574,lymphoma,CHEMBL3545366,VOXTALISIB,PIK3CA,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21
2.0,Completed,EFO_0000574,lymphoma,CHEMBL3622533,FIMEPINOSTAT,PIK3CA,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL1922094,APITOLISIB,PIK3CA,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL3935857,SERABELISIB,PIK3CA,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1
2.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL521851,PICTILISIB,PIK3CA,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297181,SAMOTOLISIB,PIK3CA,CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21
2.0,Completed,EFO_0004230,endometrial neoplasm,CHEMBL3360203,PILARALISIB,PIK3CA,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1
2.0,Withdrawn,EFO_0003869,breast neoplasm,CHEMBL1234354,PF-04691502,PIK3CA,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL3544966,GSK-1059615,PIK3CA,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1
1.0,Withdrawn,EFO_0000616,neoplasm,CHEMBL1258517,PKI-179,PIK3CA,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL3545385,WX-037,PIK3CA,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL586702,ZSTK-474,PIK3CA,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3644672,BAY-1082439,PIK3CA,COc1c(OC[C@H](O)CN2CCOCC2)ccc2c1N=C(NC(=O)c1cccnc1C)N1CCN=C21
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1684984,IZORLISIB,PIK3CA,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1236962,OMIPALISIB,PIK3CA,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
1.0,Suspended,EFO_0000616,neoplasm,CHEMBL5095025,PANULISIB,PIK3CA,Cn1/c(=N\C#N)n(-c2ccc(C(C)(C)C#N)nc2)c2c3cc(-c4cnc(N)c(C(F)(F)F)c4)ccc3ncc21
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3545248,DS-7423,PIK3CA,
1.0,Completed,MONDO_0007254,breast cancer,CHEMBL3218578,BGT-226 FREE BASE,PIK3CA,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1
1.0,Terminated,MONDO_0004992,cancer,CHEMBL3545096,BGT-226,PIK3CA,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1.O=C(O)/C=C\C(=O)O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1421,DASATINIB ANHYDROUS,BCR,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL2105708,PONATINIB HYDROCHLORIDE,BCR,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,BCR,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL4297220,ASCIMINIB HYDROCHLORIDE,BCR,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL1642,IMATINIB MESYLATE,BCR,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL2095206,BOSUTINIB MONOHYDRATE,BCR,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O
