pathway_name,pathway_id,pathway_url,gene_symbol,ensg_id,chembl_id,drug_name,phase,status,disease_id,disease_name,mechanismOfAction,smiles
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP13,ENSG00000137745,CHEMBL1433,DOXYCYCLINE ANHYDROUS,3.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP13,ENSG00000137745,CHEMBL76222,REBIMASTAT,2.0,Completed,EFO_0000673,prostate adenocarcinoma,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP13,ENSG00000137745,CHEMBL206815,APRATASTAT,2.0,Completed,EFO_0000685,rheumatoid arthritis,,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP13,ENSG00000137745,CHEMBL440498,CTS-1027,2.0,Completed,EFO_0003047,hepatitis C virus infection,,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP13,ENSG00000137745,CHEMBL2364574,DOXYCYCLINE CALCIUM,0.5,Terminated,EFO_0003102,osteomyelitis,,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2]
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP7,ENSG00000137673,CHEMBL1200699,DOXYCYCLINE,4.0,,DOID_7551,gonorrhea,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP7,ENSG00000137673,CHEMBL3989740,DOXYCYCLINE HYCLATE,4.0,,EFO_0003894,acne,,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP7,ENSG00000137673,CHEMBL1433,DOXYCYCLINE ANHYDROUS,3.0,Unknown status,EFO_0000341,chronic obstructive pulmonary disease,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP7,ENSG00000137673,CHEMBL279785,MARIMASTAT,3.0,Completed,MONDO_0007254,breast cancer,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP7,ENSG00000137673,CHEMBL2364574,DOXYCYCLINE CALCIUM,0.5,Terminated,EFO_0003102,osteomyelitis,,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2]
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP8,ENSG00000118113,CHEMBL1200699,DOXYCYCLINE,4.0,,DOID_7551,gonorrhea,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP8,ENSG00000118113,CHEMBL3989740,DOXYCYCLINE HYCLATE,4.0,Completed,EFO_0003894,acne,,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP8,ENSG00000118113,CHEMBL1433,DOXYCYCLINE ANHYDROUS,3.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP8,ENSG00000118113,CHEMBL76222,REBIMASTAT,2.0,Completed,EFO_0000673,prostate adenocarcinoma,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP8,ENSG00000118113,CHEMBL440498,CTS-1027,2.0,Terminated,EFO_0003047,hepatitis C virus infection,,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1
Collagen degradation,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,MMP8,ENSG00000118113,CHEMBL2364574,DOXYCYCLINE CALCIUM,0.5,Terminated,EFO_0003102,osteomyelitis,,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2]
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP1,ENSG00000196611,CHEMBL1200699,DOXYCYCLINE,4.0,,DOID_7551,gonorrhea,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP1,ENSG00000196611,CHEMBL3989740,DOXYCYCLINE HYCLATE,4.0,,EFO_0003894,acne,,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP1,ENSG00000196611,CHEMBL1433,DOXYCYCLINE ANHYDROUS,3.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP1,ENSG00000196611,CHEMBL279785,MARIMASTAT,3.0,Completed,MONDO_0008903,lung cancer,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP1,ENSG00000196611,CHEMBL76222,REBIMASTAT,2.0,Completed,EFO_0000673,prostate adenocarcinoma,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP1,ENSG00000196611,CHEMBL2364574,DOXYCYCLINE CALCIUM,0.5,Terminated,EFO_0003102,osteomyelitis,,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2]
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP13,ENSG00000137745,CHEMBL1200699,DOXYCYCLINE,4.0,,DOID_7551,gonorrhea,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP13,ENSG00000137745,CHEMBL3989740,DOXYCYCLINE HYCLATE,4.0,Completed,EFO_0003894,acne,,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP13,ENSG00000137745,CHEMBL1433,DOXYCYCLINE ANHYDROUS,3.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP13,ENSG00000137745,CHEMBL76222,REBIMASTAT,2.0,Completed,EFO_0000673,prostate adenocarcinoma,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP13,ENSG00000137745,CHEMBL206815,APRATASTAT,2.0,Completed,EFO_0000685,rheumatoid arthritis,,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP13,ENSG00000137745,CHEMBL440498,CTS-1027,2.0,Completed,EFO_0003047,hepatitis C virus infection,,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP13,ENSG00000137745,CHEMBL2364574,DOXYCYCLINE CALCIUM,0.5,Terminated,EFO_0003102,osteomyelitis,,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2]
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP7,ENSG00000137673,CHEMBL1200699,DOXYCYCLINE,4.0,,DOID_7551,gonorrhea,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP7,ENSG00000137673,CHEMBL3989740,DOXYCYCLINE HYCLATE,4.0,,EFO_0003894,acne,,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP7,ENSG00000137673,CHEMBL1433,DOXYCYCLINE ANHYDROUS,3.0,Unknown status,EFO_0000341,chronic obstructive pulmonary disease,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP7,ENSG00000137673,CHEMBL279785,MARIMASTAT,3.0,Completed,MONDO_0007254,breast cancer,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP7,ENSG00000137673,CHEMBL2364574,DOXYCYCLINE CALCIUM,0.5,Terminated,EFO_0003102,osteomyelitis,,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2]
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP8,ENSG00000118113,CHEMBL1200699,DOXYCYCLINE,4.0,,DOID_7551,gonorrhea,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP8,ENSG00000118113,CHEMBL3989740,DOXYCYCLINE HYCLATE,4.0,Completed,EFO_0003894,acne,,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
Degradation of the extracellular matrix,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,MMP8,ENSG00000118113,CHEMBL1433,DOXYCYCLINE ANHYDROUS,3.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
