chembl_id,drug_name,smiles,max_phase,evidence_types,linked_genes,linked_pathways,linked_moas,n_protein_links,n_pathway_links,n_moa_links,n_known_links,n_records,admet_score,has_admet,solubility_score,logP_score,pampa_score,pgp_score,herg_score,ames_score,cyp_score,mechanistic_raw,mechanistic_score,admet_score_filled,overall_score
CHEMBL2105704,LENVATINIB MESYLATE,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,4.0,moa;pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,Vascular endothelial growth factor receptor inhibitor,1,14,1,0,16,0.7037025000000001,True,0.528,0.7310249999999996,1.0,1.0,0.0,1.0,0.75,10.0,0.10967741935342351,0.7037025000000001,0.28788494354739647
CHEMBL705,ALITRETINOIN,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,4.0,pathway;protein,RARA;RARB;RARG,R-HSA-383280;R-HSA-4090294;R-HSA-5362517;R-HSA-5617472;R-HSA-9616222;R-HSA-9839394,,2,24,0,0,26,0.5735349999999999,True,0.31799999999999995,0.22434999999999872,0.0,1.0,1.0,1.0,0.875,14.0,0.161290322578564,0.5735349999999999,0.28496372580499474
CHEMBL1738757,REBASTINIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,1.0,pathway,ABL1,R-HSA-2029482;R-HSA-428890;R-HSA-525793;R-HSA-5663213;R-HSA-5685938;R-HSA-5693565;R-HSA-69231;R-HSA-8939236;R-HSA-8940973;R-HSA-9664422;R-HSA-983231;R-HSA-9841922;R-HSA-9860927,,0,26,0,0,26,0.5987999999999999,True,0.0,0.11299999999999866,1.0,0.0,1.0,1.0,0.875,13.0,0.14838709677227888,0.5987999999999999,0.28351096774059514
CHEMBL1277072,HENATINIB,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(C[C@H](O)CN1CCOCC1)CCC2,1.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.7491105,True,0.866,0.8841049999999999,1.0,1.0,1.0,0.0,0.375,8.0,0.08387096774085327,0.7491105,0.2834428274185973
CHEMBL1289601,LENVATINIB,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,4.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.7468025,True,0.11799999999999997,0.6070249999999995,1.0,1.0,1.0,1.0,0.625,8.0,0.08387096774085327,0.7468025,0.2827504274185973
CHEMBL2220486,LUCITANIB,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,2.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.736335,True,0.23399999999999999,0.5203499999999992,1.0,0.5,1.0,1.0,0.875,8.0,0.08387096774085327,0.736335,0.2796101774185973
CHEMBL3989914,GLESATINIB,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,2.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.7352875,True,0.2039999999999999,0.0698749999999988,1.0,1.0,1.0,1.0,0.875,8.0,0.08387096774085327,0.7352875,0.27929592741859727
CHEMBL270995,BRIVANIB ALANINATE,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,3.0,moa;pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,Vascular endothelial growth factor receptor inhibitor,1,14,1,0,16,0.6681865,True,0.768,0.7708649999999999,0.5,1.0,0.0,1.0,0.875,10.0,0.10967741935342351,0.6681865,0.27723014354739645
CHEMBL3545063,OSIMERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.897255,True,0.738,0.6215499999999996,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.897255,0.27369262903219976
CHEMBL3545155,JI-101,COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1,1.0,pathway;protein,KDR;PDGFRB,R-HSA-1257604;R-HSA-186763;R-HSA-186797;R-HSA-194306;R-HSA-195399;R-HSA-2028269;R-HSA-216083;R-HSA-2219530;R-HSA-4420097;R-HSA-5218921;R-HSA-5673001;R-HSA-6811558;R-HSA-9673768;R-HSA-9856530,,1,26,0,0,27,0.5311524999999999,True,0.166,0.3545249999999991,0.0,1.0,1.0,1.0,0.625,14.0,0.161290322578564,0.5311524999999999,0.27224897580499474
CHEMBL288441,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,3.0,moa;pathway,ABL1,R-HSA-2029482;R-HSA-428890;R-HSA-525793;R-HSA-5663213;R-HSA-5685938;R-HSA-5693565;R-HSA-69231;R-HSA-8939236;R-HSA-8940973;R-HSA-9664422;R-HSA-983231;R-HSA-9841922;R-HSA-9860927,Tyrosine-protein kinase ABL inhibitor | Tyrosine-protein kinase SRC inhibitor,0,26,1,0,27,0.49444049999999995,True,0.24600000000000008,0.32740499999999884,1.0,0.0,0.0,1.0,0.625,15.0,0.1741935483848491,0.49444049999999995,0.27026763386939434
CHEMBL2095206,BOSUTINIB MONOHYDRATE,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O,4.0,moa;pathway,ABL1,R-HSA-2029482;R-HSA-428890;R-HSA-525793;R-HSA-5663213;R-HSA-5685938;R-HSA-5693565;R-HSA-69231;R-HSA-8939236;R-HSA-8940973;R-HSA-9664422;R-HSA-983231;R-HSA-9841922;R-HSA-9860927,Bcr/Abl fusion protein inhibitor,0,26,1,0,27,0.49345799999999984,True,0.13800000000000007,0.5335799999999986,1.0,0.0,0.0,1.0,0.625,15.0,0.1741935483848491,0.49345799999999984,0.26997288386939433
CHEMBL253969,OSI-632,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,2.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.70412,True,0.8779999999999999,0.6601999999999992,0.0,1.0,1.0,1.0,0.625,8.0,0.08387096774085327,0.70412,0.26994567741859726
CHEMBL1265,ADAPALENE,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,4.0,moa;pathway;protein,RARA;RARB;RARG,R-HSA-383280;R-HSA-4090294;R-HSA-5362517;R-HSA-5617472;R-HSA-9616222;R-HSA-9839394,Retinoic acid receptor agonist,2,24,1,0,27,0.4625,True,0.0,0.0,0.0,1.0,1.0,1.0,0.625,16.0,0.1870967741911342,0.4625,0.26971774193379394
CHEMBL2103830,FOSTAMATINIB,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,,moa,,,Tyrosine-protein kinase SYK inhibitor,0,0,1,0,1,0.8784375,True,0.654,0.8513749999999998,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.8784375,0.2680473790321998
CHEMBL482967,CYC-116,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,1.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.697427,True,0.496,0.8572699999999998,1.0,1.0,1.0,0.0,0.625,8.0,0.08387096774085327,0.697427,0.26793777741859726
CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.8658325,True,0.572,0.6393249999999993,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.8658325,0.2642658790321998
CHEMBL5416410,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,,moa,,,Bcr/Abl fusion protein inhibitor,0,0,1,0,1,0.8601210000000001,True,0.5519999999999999,0.9972100000000002,1.0,1.0,1.0,1.0,0.5,2.0,0.00645161290314256,0.8601210000000001,0.26255242903219983
CHEMBL4559134,SELPERCATINIB,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,moa,,,Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET inhibitor | Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET inhibitor | Tyrosine-protein kinase receptor RET inhibitor,0,0,1,0,1,0.8541905000000001,True,0.49400000000000005,0.8039049999999994,1.0,1.0,1.0,1.0,0.75,2.0,0.00645161290314256,0.8541905000000001,0.26077327903219977
CHEMBL1201002,CARTEOLOL HYDROCHLORIDE,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,,moa,,,Adrenergic receptor beta antagonist,0,0,1,0,1,0.8530225,True,1.0,0.9052250000000001,0.5,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.8530225,0.2604228790321998
CHEMBL2010872,CEP-11981,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,2.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.6670349999999999,True,0.176,0.443349999999999,1.0,0.5,1.0,1.0,0.375,8.0,0.08387096774085327,0.6670349999999999,0.25882017741859725
CHEMBL58061,CO-TRIMOXAZOLE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,moa,,,Bacterial dihydrofolate reductase inhibitor,0,0,1,0,1,0.8456095000000001,True,0.30600000000000005,0.969095,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.8456095000000001,0.2581989790321998
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.8351425,True,0.40199999999999997,0.9224249999999998,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.8351425,0.25505887903219976
CHEMBL3545085,XL-228,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,1.0,pathway,ABL1,R-HSA-2029482;R-HSA-428890;R-HSA-525793;R-HSA-5663213;R-HSA-5685938;R-HSA-5693565;R-HSA-69231;R-HSA-8939236;R-HSA-8940973;R-HSA-9664422;R-HSA-983231;R-HSA-9841922;R-HSA-9860927,,0,26,0,0,26,0.502,True,0.422,0.8009999999999997,0.0,1.0,0.0,1.0,0.875,13.0,0.14838709677227888,0.502,0.2544709677405952
CHEMBL1200384,BETAMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.8309625,True,0.382,0.6706249999999994,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.8309625,0.2538048790321998
CHEMBL1483,ALBENDAZOLE,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.8277175000000001,True,0.29399999999999993,0.8141749999999999,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.8277175000000001,0.2528313790321998
CHEMBL188185,BUNAZOSIN,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,,moa,,,Adrenergic receptor alpha-1 antagonist,0,0,1,0,1,0.8222,True,0.29000000000000004,0.892,1.0,1.0,1.0,1.0,0.75,2.0,0.00645161290314256,0.8222,0.25117612903219977
CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,,moa,,,Opioid receptors; mu/kappa/delta agonist,0,0,1,0,1,0.81218,True,0.5780000000000001,0.5907999999999991,1.0,1.0,1.0,1.0,0.375,2.0,0.00645161290314256,0.81218,0.24817012903219976
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,,moa,,,Adrenergic receptor alpha-1 antagonist,0,0,1,0,1,0.8100324999999999,True,0.958,0.9343249999999997,1.0,1.0,0.0,1.0,0.75,2.0,0.00645161290314256,0.8100324999999999,0.24752587903219975
CHEMBL6068478,LAZERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1.CS(=O)(=O)O.O,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.8088125,True,0.892,0.9291249999999998,1.0,1.0,0.0,1.0,0.875,2.0,0.00645161290314256,0.8088125,0.24715987903219977
CHEMBL587723,AEE-788,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,1.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.6278125,True,0.756,0.3911249999999993,1.0,0.0,0.0,1.0,0.875,8.0,0.08387096774085327,0.6278125,0.2470534274185973
CHEMBL1497,BETAMETHASONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.80508,True,0.23000000000000007,0.7157999999999993,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.80508,0.24604012903219977
CHEMBL4130229,VODOBATINIB,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,2.0,pathway,ABL1,R-HSA-2029482;R-HSA-428890;R-HSA-525793;R-HSA-5663213;R-HSA-5685938;R-HSA-5693565;R-HSA-69231;R-HSA-8939236;R-HSA-8940973;R-HSA-9664422;R-HSA-983231;R-HSA-9841922;R-HSA-9860927,,0,26,0,0,26,0.47150899999999996,True,0.23000000000000007,0.38008999999999915,1.0,1.0,0.0,0.0,0.875,13.0,0.14838709677227888,0.47150899999999996,0.2453236677405952
CHEMBL2108356,PEGDINETANIB,,2.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,,False,,,0.5,0.5,0.5,0.5,0.5,8.0,0.08387096774085327,0.6112125,0.2420734274185973
CHEMBL4650374,APG-2575,,2.0,pathway,BCL2,R-HSA-111447;R-HSA-111453;R-HSA-6785807;R-HSA-844455;R-HSA-9018519;R-HSA-9634638;R-HSA-9818030;R-HSA-9824594,,0,16,0,0,16,,False,,,0.5,0.5,0.5,0.5,0.5,8.0,0.08387096774085327,0.6112125,0.2420734274185973
CHEMBL2108324,OBLIMERSEN,,2.0,pathway,BCL2,R-HSA-111447;R-HSA-111453;R-HSA-6785807;R-HSA-844455;R-HSA-9018519;R-HSA-9634638;R-HSA-9818030;R-HSA-9824594,,0,16,0,0,16,,False,,,0.5,0.5,0.5,0.5,0.5,8.0,0.08387096774085327,0.6112125,0.2420734274185973
CHEMBL2108557,TELBERMIN,,2.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,,False,,,0.5,0.5,0.5,0.5,0.5,8.0,0.08387096774085327,0.6112125,0.2420734274185973
CHEMBL4298119,OLINVACIMAB,,2.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,,False,,,0.5,0.5,0.5,0.5,0.5,8.0,0.08387096774085327,0.6112125,0.2420734274185973
CHEMBL1743062,RAMUCIRUMAB,,4.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,,False,,,0.5,0.5,0.5,0.5,0.5,8.0,0.08387096774085327,0.6112125,0.2420734274185973
CHEMBL3545050,BMS-817378,,1.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,,False,,,0.5,0.5,0.5,0.5,0.5,8.0,0.08387096774085327,0.6112125,0.2420734274185973
CHEMBL4582651,PRALSETINIB,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,,moa,,,Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET inhibitor | Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET inhibitor | Tyrosine-protein kinase receptor RET inhibitor,0,0,1,0,1,0.7913965,True,0.48200000000000004,0.5749649999999993,1.0,0.5,1.0,1.0,0.875,2.0,0.00645161290314256,0.7913965,0.24193507903219974
CHEMBL403989,TG100-801,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,2.0,pathway;protein,KDR;PDGFRB,R-HSA-1257604;R-HSA-186763;R-HSA-186797;R-HSA-194306;R-HSA-195399;R-HSA-2028269;R-HSA-216083;R-HSA-2219530;R-HSA-4420097;R-HSA-5218921;R-HSA-5673001;R-HSA-6811558;R-HSA-9673768;R-HSA-9856530,,1,26,0,0,27,0.4266,True,0.008000000000000007,0.0,0.0,1.0,1.0,1.0,0.25,14.0,0.161290322578564,0.4266,0.24088322580499477
CHEMBL3989516,FOSTAMATINIB DISODIUM,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC.O.O.O.O.O.O.[Na+].[Na+],,moa,,,Tyrosine-protein kinase SYK inhibitor,0,0,1,0,1,0.7861,True,0.618,0.0,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.7861,0.24034612903219976
CHEMBL3301612,ENCORAFENIB,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,,moa,,,Serine/threonine-protein kinase B-raf inhibitor,0,0,1,0,1,0.78449,True,0.2859999999999999,0.6478999999999995,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.78449,0.23986312903219978
CHEMBL2105629,VINFLUNINE DITARTRATE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.7836375000000002,True,0.31400000000000006,0.583375000000002,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.7836375000000002,0.23960737903219984
CHEMBL2105729,DABRAFENIB MESYLATE,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,,moa,,,Serine/threonine-protein kinase B-raf inhibitor,0,0,1,0,1,0.7816775,True,0.392,0.4077749999999991,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.7816775,0.23901937903219977
CHEMBL4297789,MT-3724,,2.0,pathway;protein,RPL5,R-HSA-156827;R-HSA-156902;R-HSA-1799339;R-HSA-192823;R-HSA-2408557;R-HSA-6791226;R-HSA-72689;R-HSA-72706;R-HSA-72764;R-HSA-9010553;R-HSA-9633012;R-HSA-975956;R-HSA-975957,,1,13,0,0,14,,False,,,0.5,0.5,0.5,0.5,0.5,7.5,0.07741935483771072,0.6112125,0.23755729838639753
CHEMBL4297744,ELX-02,,2.0,pathway;protein,RPL5,R-HSA-156827;R-HSA-156902;R-HSA-1799339;R-HSA-192823;R-HSA-2408557;R-HSA-6791226;R-HSA-72689;R-HSA-72706;R-HSA-72764;R-HSA-9010553;R-HSA-9633012;R-HSA-975956;R-HSA-975957,,1,13,0,0,14,,False,,,0.5,0.5,0.5,0.5,0.5,7.5,0.07741935483771072,0.6112125,0.23755729838639753
CHEMBL4297258,FIRMONERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.7764675,True,0.36199999999999993,0.41567499999999913,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.7764675,0.23745637903219977
CHEMBL1683544,ERIBULIN MESYLATE,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.77645,True,1.0,0.8894999999999986,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.77645,0.23745112903219975
CHEMBL1738697,PF-00337210,CNC(=O)c1c(C)oc2cc(Oc3ccnc4cc(OCCN5CCOCC5)ccc34)ccc12,1.0,pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,,1,14,0,0,15,0.594992,True,0.24399999999999994,0.5869199999999992,0.0,1.0,1.0,1.0,0.875,8.0,0.08387096774085327,0.594992,0.23720727741859726
CHEMBL2110367,TRIMETHOPRIM SULFATE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,,moa,,,Bacterial dihydrofolate reductase inhibitor,0,0,1,0,1,0.7727600000000001,True,0.506,0.8406000000000005,0.5,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.7727600000000001,0.2363441290321998
CHEMBL538943,VINORELBINE TARTRATE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.7671100000000003,True,0.2720000000000001,0.5021000000000024,1.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.7671100000000003,0.23464912903219987
CHEMBL240163,PAZUFLOXACIN,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,3.0,moa;pathway,TOP2A,R-HSA-1362277;R-HSA-4615885,DNA topoisomerase II inhibitor,0,4,1,0,5,0.7041000000000001,True,0.678,0.81,0.0,1.0,1.0,1.0,0.875,4.0,0.032258064515712795,0.7041000000000001,0.23381064516099895
CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,4.0,pathway;protein,EZH2,R-HSA-212300;R-HSA-2559580;R-HSA-3214841;R-HSA-5617472;R-HSA-6807070;R-HSA-8953750;R-HSA-9609690;R-HSA-9710421,,1,8,0,0,9,0.673986,True,0.784,0.2968599999999988,0.0,1.0,1.0,1.0,0.875,5.0,0.045161290321997914,0.673986,0.2338087032253985
CHEMBL1201749,DIFLUPREDNATE,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.7620125,True,0.0,0.7451249999999994,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.7620125,0.23311987903219977
CHEMBL1200410,PROCARBAZINE HYDROCHLORIDE,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,,moa,,,DNA inhibitor,0,0,1,0,1,0.761765,True,1.0,0.7426499999999999,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.761765,0.23304562903219977
CHEMBL4650319,MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.7611249999999999,True,0.19000000000000003,0.35624999999999885,1.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.7611249999999999,0.23285362903219975
CHEMBL2403108,CERITINIB,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,4.0,pathway;protein,NPM1,R-HSA-180746;R-HSA-3899300;R-HSA-606279;R-HSA-6804115;R-HSA-8869496;R-HSA-9692914;R-HSA-9700645;R-HSA-9725370;R-HSA-9725371;R-HSA-9833482,,1,10,0,0,11,0.6404519999999998,True,0.30999999999999994,0.03451999999999855,0.5,1.0,1.0,1.0,0.75,6.0,0.058064516128283034,0.6404519999999998,0.23278076128979805
