rank,compound_name,chembl_id,priority_hits_count,composite_score,cp_best_score,cp_best_conc_uM,flag_cp_top150,cp_norm,ab_best_infection,ab_best_conc_uM,flag_ab_lt60,ab_norm,cpe_best_inhib,cpe_best_conc_uM,flag_cpe_gt15,cpe_norm,cpe_min_viability,cpe_viability_at_best,flag_cytotox_strong,flag_cytotox_moderate,flag_ab_good_but_cytotox,flag_cp_only,flag_ab_only,flag_cpe_only,flag_cpe_best_at_max_conc,assay_discordance,confounder_notes,discrepancy_explanation,cp_n,ab_n,cpe_n
226,BCTC,CHEMBL441472,1,0.679317697228145,0.327552693868089,10.0,False,0.9339019189765458,58.5,10.0,True,0.9785811203721652,0.45,0.00833,False,0.15545648381469276,86.12555595,100.7242107,False,False,False,False,True,False,False,0.4628728576095074,AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
229,biperiden,CHEMBL1101,1,0.6729598759449507,0.479874012266427,10.0,True,0.9720876138786586,75.5,10.0,False,0.961038961038961,0.23,0.1,False,0.1300639658848614,92.74412042,95.15816151,False,False,False,True,False,False,False,0.48298470284294204,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
233,flupentixol,CHEMBL54661,1,0.666597208761388,0.506041835481051,10.0,True,0.9759643341732894,79.0,10.0,False,0.9528009304128707,0.12,0.00833,False,0.11853072300833495,91.81361607,96.91407218,False,False,False,True,False,False,False,0.4884901431608676,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
236,simvastatin,CHEMBL1064,1,0.6580732483302917,-0.077378134473595,0.8333333333333334,False,0.16320992440395427,26.5,0.8333333333333334,True,0.9926342314402016,5.01,10.0,False,0.8394068617949215,50.56986921,50.56986921,True,False,True,False,True,False,True,0.4413361542044594,Strong cytotoxicity in non-infected cells (min viability <70%); Low infection rate but low viability suggests apparent antiviral signal may be driven by cell loss; AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
240,thioridazine,CHEMBL479,1,0.648324582100974,0.303770076414409,0.8333333333333334,False,0.9232409381663113,109.0,0.8333333333333334,False,0.24287652645861602,41.91,10.0,True,0.9887575111455709,69.71944323,69.71944323,True,False,False,False,False,True,True,0.4130227187800703,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
245,BAY-61-3606,CHEMBL541400,1,0.6326361813646928,0.45980611656816,0.8333333333333334,False,0.9693739096724171,27.0,0.8333333333333334,True,0.9922465594107385,-0.9,0.00833,False,0.04632680752083737,70.87187902,99.02440155,False,True,True,False,True,False,False,0.5396454527298352,Moderate cytotoxicity (min viability 70–80%); Low infection rate but low viability suggests apparent antiviral signal may be driven by cell loss; AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
252,AMG900,CHEMBL2140408,1,0.6111395560216176,0.201515221425159,0.8333333333333334,False,0.8327195192866834,19.5,0.8333333333333334,True,0.9969955417716612,-1.03,0.001,False,0.04196549718937779,75.78941419,100.4281886,False,True,True,False,True,False,False,0.5106141597921384,Moderate cytotoxicity (min viability 70–80%); Low infection rate but low viability suggests apparent antiviral signal may be driven by cell loss; AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
253,lofemizole,CHEMBL2111114,1,0.6106803644117077,-0.094183957891062,10.0,False,0.13820507850358596,102.0,10.0,False,0.5653227369645281,149.89,0.1,True,1.0,96.49400324,96.49400324,False,False,False,False,False,True,False,0.43090298673950905,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
255,tenovin-6,CHEMBL595354,1,0.6078500331234735,-0.102059115627944,0.8333333333333334,False,0.12463655747237837,86.0,0.8333333333333334,False,0.922950184144214,18.02,10.0,True,0.966078697421981,27.7533104,27.7533104,True,False,False,False,False,True,True,0.4738476530965159,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
267,UNC1999,CHEMBL3414619,1,0.5674937003295212,0.070493468151681,10.0,False,0.5297538282612909,109.5,10.0,False,0.22213607288234155,42.34,10.0,True,0.989145183175034,84.71874065,107.3364211,False,False,False,False,False,True,True,0.38599915277667285,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
269,SB-268262,CHEMBL4303376,1,0.5574354711228788,-0.073642606739578,0.8333333333333334,False,0.1686373328164373,81.0,0.8333333333333334,False,0.9447567358015119,16.48,0.83333,True,0.963558829230471,0.051141347,88.12393256,True,False,False,False,False,True,False,0.453617869994181,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
271,ixazomib,CHEMBL2141296,1,0.5467081860836329,-0.033676202175229,0.8333333333333334,False,0.2510176390773406,93.5,0.8333333333333334,False,0.8344640434192673,22.94,10.0,True,0.974025974025974,3.703627215,3.703627215,True,False,False,False,False,True,True,0.38354232526528054,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
272,CGP-71683,CHEMBL17645,1,0.5453405920549786,-0.042675611006944,0.8333333333333334,False,0.23221554564838148,93.5,0.8333333333333334,False,0.8344640434192673,29.51,10.0,True,0.981585578600504,3.978454306,3.978454306,True,False,False,False,False,True,True,0.3970523570571934,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
276,wiskostatin,CHEMBL1476463,1,0.5387112192818182,0.145665616864083,0.8333333333333334,False,0.7230083349486335,109.5,0.8333333333333334,False,0.22213607288234155,57.26,10.0,True,0.9959294436906377,48.21176044,48.21176044,True,False,False,False,False,True,True,0.3924527859524919,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
277,go-6983,CHEMBL261491,1,0.5255285511828747,-0.030011835835048,0.8333333333333334,False,0.2595464237255282,107.0,0.8333333333333334,False,0.33649932157394846,17.67,10.0,True,0.9651095173483233,75.30155422,75.30155422,False,True,False,False,False,True,True,0.3870598157480177,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
278,BHQ,CHEMBL480626,1,0.501899592944369,-0.180185731901018,10.0,False,0.04748982360922659,106.0,10.0,False,0.3812754409769335,17.03,10.0,True,0.9643341732893972,91.76342146,91.76342146,False,False,False,False,False,True,True,0.4640355383710414,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
279,fasudil,CHEMBL38380,1,0.5005282031401435,0.473979758935746,10.0,True,0.9716999418491956,100.5,10.0,False,0.6242488854429153,-2.08,0.1,False,0.022581895716224074,89.15652476,96.38872207,False,False,False,True,False,False,False,0.48019969259671685,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
280,ISRIB,CHEMBL4303573,1,0.49277960845125024,-0.175490429430691,10.0,False,0.05136654390385734,106.5,10.0,False,0.3585966272533437,15.72,10.0,True,0.9614266330684241,91.25018805,91.25018805,False,False,False,False,False,True,True,0.46296214854567425,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
282,bortezomib,CHEMBL325041,1,0.4842060824636213,-0.096144501316638,10.0,False,0.1347160302384183,96.5,10.0,False,0.7654584221748401,32.82,0.1,True,0.9833301027330879,0.071268031,3.008490944,True,False,False,False,False,True,False,0.44072854045147836,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
284,LY2090314,CHEMBL362558,1,0.47410831674491666,-0.436403546331519,10.0,False,0.0021321961620469083,105.0,10.0,False,0.4288621825935259,16.0,0.83333,True,0.9621050591199845,66.11744959,66.11744959,True,False,False,False,False,True,False,0.48097025970110346,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
285,PF-03882845,CHEMBL1215331,1,0.4671981004070556,-0.174155668004891,10.0,False,0.05233572397751502,108.0,10.0,False,0.28920333397945336,18.27,0.1,True,0.9669509594882729,90.01907664,90.01907664,False,False,False,False,False,True,False,0.47468746517740007,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
286,Salinomycin (Procoxacin),CHEMBL2135651,1,0.4665018930138689,-0.003857540932231,10.0,False,0.3238999806163985,107.5,10.0,False,0.31343283582089554,56.96,10.0,True,0.9955417716611746,44.68565738,44.68565738,True,False,False,False,False,True,True,0.3908292161015181,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
287,PD-153035,CHEMBL29197,1,0.4661219664224801,-0.238470709643386,10.0,False,0.023454157782515993,104.0,10.0,False,0.4772242682690444,36.34,10.0,True,0.9866253149835239,49.61994377,49.61994377,True,False,False,False,False,True,True,0.48185326563673103,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
288,IPAG,CHEMBL1484738,1,0.46111338506637917,0.037036754415399,0.8333333333333334,False,0.4351618530723008,113.0,0.8333333333333334,False,0.1078697421981004,71.54,10.0,True,0.9988369839116108,63.83283222,63.83283222,True,False,False,False,False,True,True,0.45067956184222213,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
290,C-021,CHEMBL508207,1,0.43865864198236293,0.415088938414857,0.8333333333333334,False,0.9596821089358403,51.5,0.8333333333333334,True,0.9825547586741616,-3.98,0.00833,False,0.010854816824966078,0.766810156,101.7208908,True,False,True,False,True,False,False,0.5545263993340378,Strong cytotoxicity in non-infected cells (min viability <70%); Low infection rate but low viability suggests apparent antiviral signal may be driven by cell loss; AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
291,toceranib,CHEMBL13608,1,0.43758829559655943,-0.072104662235952,0.8333333333333334,False,0.17018802093428959,26.0,0.8333333333333334,True,0.993312657491762,-1.03,0.1,False,0.04196549718937779,73.21132134,100.7819274,False,True,True,False,True,False,False,0.5162422884522984,Moderate cytotoxicity (min viability 70–80%); Low infection rate but low viability suggests apparent antiviral signal may be driven by cell loss; AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
292,apafant,CHEMBL280164,1,0.4374781934483427,-0.082466116063837,10.0,False,0.15565031982942432,112.0,10.0,False,0.13820507850358596,28.98,10.0,True,0.9808102345415778,99.66946923,99.66946923,False,False,False,False,False,True,True,0.48152131664037706,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
293,copanlisib,CHEMBL3218576,1,0.4268214908783485,-0.039685542014918,0.8333333333333334,False,0.2397751502229114,34.0,0.8333333333333334,True,0.9899205272339601,-1.99,0.00833,False,0.023647993797247528,65.05307784,104.6025469,True,False,True,False,True,False,False,0.5071343745777007,Strong cytotoxicity in non-infected cells (min viability <70%); Low infection rate but low viability suggests apparent antiviral signal may be driven by cell loss; AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
294,TAK-960,CHEMBL2392545,1,0.4254575159046133,-0.192983712010897,0.8333333333333334,False,0.04245008722620663,100.5,0.8333333333333334,False,0.6242488854429153,18.27,10.0,True,0.9669509594882729,10.68504164,10.68504164,True,False,False,False,False,True,True,0.4673750128777243,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
295,metitepine,CHEMBL93240,1,0.42315795813820983,-0.053636224667958,0.8333333333333334,False,0.20798604380693933,112.0,0.8333333333333334,False,0.13820507850358596,16.2,10.0,True,0.9627834851715449,71.56207839,71.56207839,False,True,False,False,False,True,True,0.4572596106794426,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
296,mefloquine,CHEMBL416956,1,0.42225638396735315,-0.113264539323744,0.8333333333333334,False,0.10777282419073464,112.5,0.8333333333333334,False,0.12221360728823416,73.33,10.0,True,0.9992246559410739,78.67964217,78.67964217,False,True,False,False,False,True,True,0.5105623181040453,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
297,BAY-11-7082,CHEMBL403183,1,0.41511741586904916,0.172996094462833,0.8333333333333334,False,0.7807714673386316,112.5,0.8333333333333334,False,0.12221360728823416,18.79,10.0,True,0.9678232215545648,12.92039143,12.92039143,True,False,False,False,False,True,True,0.44417384613254546,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
298,FLI-06,CHEMBL3604460,1,0.40106616622557667,-0.096509205642723,0.8333333333333334,False,0.1341345221942237,104.0,0.8333333333333334,False,0.4772242682690444,23.11,10.0,True,0.9744136460554371,14.2392209,14.2392209,True,False,False,False,False,True,True,0.42248803873448565,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
300,NVP-BSK805,CHEMBL1092926,1,0.39932651590154095,0.045680742999198,0.8333333333333334,False,0.45919751889901145,116.5,0.8333333333333334,False,0.03615041674743167,63.29,10.0,True,0.9972862957937585,48.40670638,48.40670638,True,False,False,False,False,True,True,0.48171405080349783,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
301,toremifene,CHEMBL1655,1,0.3819122548188456,-0.0543676678104,0.8333333333333334,False,0.20566001163016087,112.0,0.8333333333333334,False,0.13820507850358596,23.67,10.0,True,0.9749951540996317,53.58676663,53.58676663,True,False,False,False,False,True,True,0.46487352402878845,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
302,LY2228820,CHEMBL2364627,1,0.3714270678922223,-0.205029010479169,10.0,False,0.03644117076952898,111.0,10.0,False,0.16805582477224268,55.22,10.0,True,0.9949602636169801,58.74334121,58.74334121,True,False,False,False,False,True,True,0.5195915414185911,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
303,NVP-BGJ398,CHEMBL1852688,1,0.37125581035958033,-0.052813576792833,0.8333333333333334,False,0.20973056793952316,117.0,0.8333333333333334,False,0.029753828261290947,23.86,10.0,True,0.9753828261290948,66.21505917,66.21505917,True,False,False,False,False,True,True,0.5021336490259115,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
